"Enrichment.FDR";"Genes.in.list";"Total.genes";"Functional.Category";"Genes";"species";"feature"
2.87631632251272e-24;38;464;"Modification-dependent macromolecule catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT5G56280";"A. thaliana";"GIM"
3.11568781026275e-23;51;1007;"Macromolecule catabolic process ";"AT1G14400 AT1G15920 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT1G80780 AT2G02760 AT2G25100 AT2G32070 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G09920 AT5G10960 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G35430 AT5G38470 AT5G46210 AT5G47010 AT5G59180 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G06480 AT3G11910 AT5G06600 AT5G26680 AT1G71230 AT5G56280 AT2G26990";"A. thaliana";"GIM"
6.49879255983062e-23;99;3962;"Cellular macromolecule biosynthetic process ";"AT1G02080 AT1G03190 AT1G04020 AT1G07370 AT1G08130 AT1G08260 AT1G08840 AT1G12400 AT1G15920 AT1G18040 AT1G18340 AT1G21690 AT1G21710 AT1G49250 AT1G55750 AT1G63160 AT1G66750 AT1G73690 AT1G77470 AT1G80780 AT2G06510 AT2G19670 AT2G24490 AT2G25100 AT2G26990 AT2G27120 AT2G29570 AT2G31970 AT2G32070 AT2G42120 AT3G02860 AT3G02920 AT3G16980 AT3G18524 AT3G20020 AT3G25100 AT3G49830 AT3G57300 AT3G61420 AT4G02070 AT4G16265 AT4G17020 AT4G19130 AT4G25540 AT4G29510 AT5G07810 AT5G09920 AT5G10270 AT5G10960 AT5G22110 AT5G27620 AT5G27740 AT5G35430 AT5G41360 AT5G41370 AT5G59180 AT5G63960 AT5G64960 AT5G67100 AT5G67630 AT5G20850 AT1G02740 AT1G07270 AT1G10520 AT1G11475 AT1G23410 AT1G31360 AT1G61700 AT1G78650 AT2G29680 AT2G31610 AT2G36170 AT2G38560 AT2G45710 AT2G47110 AT3G12280 AT3G22320 AT3G51880 AT3G52090 AT3G52590 AT3G53870 AT3G61110 AT3G61111 AT3G62250 AT4G21710 AT4G37280 AT5G26680 AT5G35530 AT5G41010 AT5G47930 AT5G57160 AT3G58560 AT3G15150 AT3G48750 AT4G11920 AT4G22910 AT4G26840 AT4G38600 AT1G09770";"A. thaliana";"GIM"
3.8457400237048e-22;99;4057;"Macromolecule biosynthetic process ";"AT1G02080 AT1G03190 AT1G04020 AT1G07370 AT1G08130 AT1G08260 AT1G08840 AT1G12400 AT1G15920 AT1G18040 AT1G18340 AT1G21690 AT1G21710 AT1G49250 AT1G55750 AT1G63160 AT1G66750 AT1G73690 AT1G77470 AT1G80780 AT2G06510 AT2G19670 AT2G24490 AT2G25100 AT2G26990 AT2G27120 AT2G29570 AT2G31970 AT2G32070 AT2G42120 AT3G02860 AT3G02920 AT3G16980 AT3G18524 AT3G20020 AT3G25100 AT3G49830 AT3G57300 AT3G61420 AT4G02070 AT4G16265 AT4G17020 AT4G19130 AT4G25540 AT4G29510 AT5G07810 AT5G09920 AT5G10270 AT5G10960 AT5G22110 AT5G27620 AT5G27740 AT5G35430 AT5G41360 AT5G41370 AT5G59180 AT5G63960 AT5G64960 AT5G67100 AT5G67630 AT5G20850 AT1G02740 AT1G07270 AT1G10520 AT1G11475 AT1G23410 AT1G31360 AT1G61700 AT1G78650 AT2G29680 AT2G31610 AT2G36170 AT2G38560 AT2G45710 AT2G47110 AT3G12280 AT3G22320 AT3G51880 AT3G52090 AT3G52590 AT3G53870 AT3G61110 AT3G61111 AT3G62250 AT4G21710 AT4G37280 AT5G26680 AT5G35530 AT5G41010 AT5G47930 AT5G57160 AT3G58560 AT3G15150 AT3G48750 AT4G11920 AT4G22910 AT4G26840 AT4G38600 AT1G09770";"A. thaliana";"GIM"
9.69993680723696e-22;38;548;"Proteolysis involved in cellular protein catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT5G56280";"A. thaliana";"GIM"
1.5578700768869e-21;12;15;"DNA strand elongation involved in DNA replication ";"AT1G07370 AT1G08130 AT1G08260 AT1G49250 AT2G25100 AT2G27120 AT2G29570 AT2G42120 AT5G67100 AT1G08840 AT5G26680 AT1G78650";"A. thaliana";"GIM"
1.6223442197597e-21;38;557;"Cellular protein catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT5G56280";"A. thaliana";"GIM"
2.6438432830572e-21;19;77;"Double-strand break repair via homologous recombination ";"AT1G04020 AT1G07745 AT1G31360 AT2G06510 AT2G24490 AT2G28560 AT3G02920 AT3G25100 AT4G19130 AT4G33925 AT5G20850 AT5G41150 AT2G45280 AT3G19210 AT3G15150 AT5G15920 AT5G64520 AT1G66740 AT5G38110";"A. thaliana";"GIM"
3.45354103765219e-21;24;164;"Regulation of cell cycle process ";"AT1G04020 AT1G07270 AT2G25880 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT4G32830 AT4G35620 AT5G25380 AT5G41360 AT5G41370 AT5G65420 AT5G66130 AT2G45490 AT1G22920 AT1G71230 AT3G15150 AT3G18524 AT4G11920 AT5G14250 AT5G42970";"A. thaliana";"GIM"
3.69762533385456e-21;40;647;"Protein catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT1G71230 AT5G56280 AT2G26990";"A. thaliana";"GIM"
3.83325925011725e-21;66;1934;"Organelle organization ";"AT1G02740 AT1G03190 AT1G04020 AT1G07745 AT1G16970 AT1G21710 AT1G31360 AT1G48050 AT2G06510 AT2G19670 AT2G24490 AT2G25880 AT2G31970 AT2G45280 AT2G45710 AT3G02920 AT3G03420 AT3G09840 AT3G18524 AT3G20020 AT3G25100 AT3G49830 AT3G50360 AT3G53230 AT3G57300 AT3G61110 AT3G61111 AT4G02070 AT4G19130 AT4G25540 AT4G29510 AT4G32830 AT4G35620 AT4G37010 AT4G37280 AT5G03340 AT5G07810 AT5G20850 AT5G25380 AT5G41150 AT5G41360 AT5G41370 AT5G47930 AT5G58760 AT5G63920 AT5G65420 AT5G67630 AT2G45490 AT4G14970 AT1G66740 AT2G44980 AT3G12380 AT3G54670 AT5G15920 AT5G38110 AT5G61140 AT1G14400 AT2G02760 AT3G09880 AT5G03470 AT1G05180 AT2G16390 AT3G12280 AT3G48750 AT5G64520 AT3G51880";"A. thaliana";"GIM"
4.78889344567738e-21;34;437;"Ubiquitin-dependent protein catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G27840 AT1G79650 AT2G02760 AT3G02540 AT3G09840 AT3G42830 AT3G53230 AT4G05420 AT4G21100 AT5G03340 AT5G14250 AT5G20570 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT5G56280 AT1G65350 AT2G47110 AT3G09790 AT4G02890 AT4G05050 AT4G05320 AT5G03240 AT5G20620";"A. thaliana";"GIM"
5.10162153116903e-21;12;16;"DNA strand elongation ";"AT1G07370 AT1G08130 AT1G08260 AT1G49250 AT2G25100 AT2G27120 AT2G29570 AT2G42120 AT5G67100 AT1G08840 AT5G26680 AT1G78650";"A. thaliana";"GIM"
6.30529859849768e-21;43;780;"Protein ubiquitination ";"AT1G14400 AT1G16890 AT1G19750 AT1G23260 AT1G23410 AT1G27840 AT1G55860 AT1G65350 AT1G70320 AT1G70660 AT1G78870 AT2G02760 AT2G36060 AT2G36170 AT2G47110 AT3G09790 AT3G52560 AT3G52590 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT5G03240 AT5G20620 AT5G58760 AT5G62540 AT5G18650 AT5G46210 AT1G04020 AT1G04510 AT2G33340 AT3G42830 AT3G62970 AT4G05420 AT4G11920 AT4G21100 AT4G22910 AT4G38600 AT5G02880 AT5G13840 AT5G20570 AT5G22920 AT5G65740";"A. thaliana";"GIM"
8.23064221878587e-21;19;82;"Recombinational repair ";"AT1G04020 AT1G07745 AT1G31360 AT2G06510 AT2G24490 AT2G28560 AT3G02920 AT3G25100 AT4G19130 AT4G33925 AT5G20850 AT5G41150 AT2G45280 AT3G19210 AT3G15150 AT5G15920 AT5G64520 AT1G66740 AT5G38110";"A. thaliana";"GIM"
1.30314741176736e-19;17;65;"DNA geometric change ";"AT1G03190 AT1G31360 AT2G06510 AT2G24490 AT2G31970 AT3G02920 AT4G19130 AT5G07810 AT5G41360 AT5G41370 AT1G16970 AT1G48050 AT3G25100 AT3G49830 AT3G57300 AT5G61140 AT5G67630";"A. thaliana";"GIM"
3.53670214967008e-19;48;1104;"Proteolysis ";"AT1G04860 AT1G14400 AT1G16190 AT1G19750 AT1G22920 AT1G23410 AT1G27840 AT1G28120 AT1G65350 AT1G71230 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G03420 AT3G09790 AT3G09840 AT3G11910 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G06600 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT3G61140 AT4G14110 AT4G26430 AT5G56280 AT1G02090 AT2G26990 AT5G42970";"A. thaliana";"GIM"
4.02660514665012e-19;10;11;"Protein deneddylation ";"AT1G22920 AT1G71230 AT3G61140 AT4G14110 AT4G26430 AT5G56280 AT1G02090 AT2G26990 AT5G14250 AT5G42970";"A. thaliana";"GIM"
4.2192938127254e-19;27;280;"Mitotic cell cycle process ";"AT1G07270 AT2G25880 AT2G29680 AT3G02860 AT3G09840 AT3G12280 AT3G25100 AT3G48750 AT3G53230 AT4G02070 AT4G32830 AT4G35620 AT5G03340 AT5G25380 AT5G41360 AT5G41370 AT5G65420 AT5G66130 AT5G67100 AT3G54670 AT5G20850 AT1G22920 AT1G66740 AT1G71230 AT5G14250 AT5G38110 AT5G42970";"A. thaliana";"GIM"
5.43100807849515e-19;21;138;"Regulation of mitotic cell cycle ";"AT1G07270 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT4G35620 AT5G06830 AT5G25380 AT5G41360 AT5G41370 AT5G65420 AT5G66130 AT1G22920 AT1G66740 AT1G71230 AT3G15150 AT5G14250 AT5G38110 AT5G42970";"A. thaliana";"GIM"
2.12832482547303e-18;16;62;"DNA duplex unwinding ";"AT1G03190 AT1G31360 AT2G06510 AT2G24490 AT2G31970 AT3G02920 AT4G19130 AT5G41360 AT5G41370 AT1G16970 AT1G48050 AT3G25100 AT3G49830 AT3G57300 AT5G61140 AT5G67630";"A. thaliana";"GIM"
2.84451359782508e-18;82;3293;"Cellular component organization ";"AT1G02740 AT1G03190 AT1G04020 AT1G04510 AT1G07745 AT1G12400 AT1G16970 AT1G21710 AT1G31360 AT1G48050 AT2G06510 AT2G19670 AT2G24490 AT2G25880 AT2G31970 AT2G33340 AT2G45280 AT2G45710 AT3G02920 AT3G03420 AT3G09840 AT3G18524 AT3G20020 AT3G25100 AT3G49830 AT3G50360 AT3G53230 AT3G57300 AT3G61110 AT3G61111 AT4G02070 AT4G19130 AT4G25540 AT4G29510 AT4G32830 AT4G35620 AT4G37010 AT4G37280 AT5G03340 AT5G07810 AT5G09920 AT5G20850 AT5G25380 AT5G28740 AT5G41150 AT5G41360 AT5G41370 AT5G47930 AT5G58760 AT5G63920 AT5G65420 AT5G67630 AT2G45490 AT4G14970 AT1G66740 AT2G44980 AT3G12380 AT3G54670 AT4G14110 AT5G15920 AT5G38110 AT5G61140 AT1G14400 AT2G02760 AT3G09880 AT4G15415 AT5G03470 AT1G02090 AT1G05180 AT1G22920 AT1G71230 AT2G16390 AT3G12280 AT3G28780 AT3G48750 AT4G11920 AT4G22910 AT4G26430 AT4G38600 AT5G56280 AT5G64520 AT3G51880";"A. thaliana";"GIM"
4.67389231808687e-17;20;148;"Regulation of DNA metabolic process ";"AT1G03190 AT2G31610 AT3G02860 AT3G18524 AT3G48710 AT3G53870 AT4G02070 AT4G25540 AT5G07810 AT5G35530 AT5G41360 AT5G41370 AT5G63550 AT1G07370 AT2G29570 AT3G12280 AT3G15150 AT3G57300 AT4G11920 AT5G66130";"A. thaliana";"GIM"
5.30366846137344e-17;19;128;"DNA biosynthetic process ";"AT1G07370 AT1G21710 AT2G06510 AT2G24490 AT2G29570 AT2G31970 AT3G02920 AT4G19130 AT5G22110 AT1G08130 AT1G08260 AT1G10520 AT1G49250 AT1G78650 AT2G27120 AT2G42120 AT5G57160 AT5G63960 AT5G67100";"A. thaliana";"GIM"
1.08198538306634e-16;14;50;"Regulation of mitotic cell cycle phase transition ";"AT1G07270 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT5G41360 AT5G41370 AT5G66130 AT1G22920 AT1G71230 AT5G14250 AT5G42970";"A. thaliana";"GIM"
1.69850298981836e-16;11;22;"Mismatch repair ";"AT1G07370 AT2G24490 AT2G25100 AT2G29570 AT3G02920 AT3G18524 AT4G02070 AT4G02460 AT4G09140 AT4G25540 AT5G16630";"A. thaliana";"GIM"
1.79525317517883e-16;40;886;"Organonitrogen compound catabolic process ";"AT1G14400 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT2G02760 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G38470 AT5G46210 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G11910 AT5G06600 AT1G71230 AT5G56280 AT2G26990";"A. thaliana";"GIM"
2.18258674460371e-16;83;3619;"Cellular component organization or biogenesis ";"AT1G02740 AT1G03190 AT1G04020 AT1G04510 AT1G07745 AT1G12400 AT1G16970 AT1G21710 AT1G31360 AT1G48050 AT2G06510 AT2G19670 AT2G24490 AT2G25880 AT2G31970 AT2G33340 AT2G45280 AT2G45710 AT3G02920 AT3G03420 AT3G09840 AT3G18524 AT3G20020 AT3G25100 AT3G49830 AT3G50360 AT3G53230 AT3G57300 AT3G61110 AT3G61111 AT4G02070 AT4G19130 AT4G25540 AT4G29510 AT4G32830 AT4G35620 AT4G37010 AT4G37280 AT5G03340 AT5G07810 AT5G09920 AT5G20850 AT5G25380 AT5G28740 AT5G41150 AT5G41360 AT5G41370 AT5G47930 AT5G58760 AT5G63920 AT5G65420 AT5G67630 AT2G45490 AT4G14970 AT1G66740 AT2G44980 AT3G06480 AT3G12380 AT3G54670 AT4G14110 AT5G15920 AT5G38110 AT5G61140 AT1G14400 AT2G02760 AT3G09880 AT4G15415 AT5G03470 AT1G02090 AT1G05180 AT1G22920 AT1G71230 AT2G16390 AT3G12280 AT3G28780 AT3G48750 AT4G11920 AT4G22910 AT4G26430 AT4G38600 AT5G56280 AT5G64520 AT3G51880";"A. thaliana";"GIM"
2.26736818654203e-16;10;16;"Postreplication repair ";"AT1G07370 AT1G16890 AT1G23260 AT1G70660 AT1G78870 AT2G29570 AT2G36060 AT3G18524 AT3G52560 AT5G22110";"A. thaliana";"GIM"
3.54732705345586e-16;30;474;"Transcription by RNA polymerase II ";"AT1G03190 AT1G04020 AT1G12400 AT1G18040 AT1G18340 AT1G55750 AT1G66750 AT1G73690 AT3G16980 AT3G49830 AT3G57300 AT3G61420 AT4G16265 AT4G17020 AT5G09920 AT5G10270 AT5G27620 AT5G41360 AT5G41370 AT5G59180 AT5G64960 AT5G67630 AT1G11475 AT1G61700 AT3G12280 AT3G22320 AT3G52090 AT4G21710 AT5G41010 AT2G38560";"A. thaliana";"GIM"
4.33296174437311e-16;14;55;"Regulation of cell cycle phase transition ";"AT1G07270 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT5G41360 AT5G41370 AT5G66130 AT1G22920 AT1G71230 AT5G14250 AT5G42970";"A. thaliana";"GIM"
5.63578999895179e-16;14;56;"Mitotic cell cycle phase transition ";"AT1G07270 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT5G41360 AT5G41370 AT5G66130 AT1G22920 AT1G71230 AT5G14250 AT5G42970";"A. thaliana";"GIM"
5.72377973399719e-16;21;194;"Meiotic cell cycle ";"AT2G06510 AT2G24490 AT2G31970 AT2G45280 AT3G02920 AT3G18524 AT4G02070 AT4G19130 AT4G25540 AT5G20850 AT5G41150 AT4G14970 AT3G54670 AT5G63920 AT3G09880 AT5G03470 AT1G05180 AT3G12280 AT3G25100 AT3G48750 AT5G64520";"A. thaliana";"GIM"
9.92394160501706e-16;15;73;"Protein polyubiquitination ";"AT1G14400 AT1G16890 AT1G19750 AT1G23260 AT1G27840 AT1G70660 AT1G78870 AT2G02760 AT2G36060 AT3G52560 AT5G58760 AT5G62540 AT5G46210 AT1G04510 AT2G33340";"A. thaliana";"GIM"
2.81789963316053e-15;19;159;"Meiotic cell cycle process ";"AT2G24490 AT2G31970 AT2G45280 AT3G02920 AT3G18524 AT4G02070 AT4G25540 AT5G20850 AT5G41150 AT4G14970 AT2G06510 AT3G09880 AT5G03470 AT1G05180 AT3G12280 AT3G25100 AT3G48750 AT5G63920 AT5G64520";"A. thaliana";"GIM"
3.12277489950229e-15;19;160;"DNA conformation change ";"AT1G03190 AT1G31360 AT2G06510 AT2G24490 AT2G31970 AT3G02920 AT4G19130 AT5G07810 AT5G41360 AT5G41370 AT5G63920 AT1G16970 AT1G48050 AT3G25100 AT3G49830 AT3G57300 AT5G25380 AT5G61140 AT5G67630";"A. thaliana";"GIM"
3.170232956251e-15;8;9;"Regulation of protein autophosphorylation ";"AT1G13460 AT3G09880 AT3G21650 AT3G26020 AT3G26030 AT3G54930 AT4G15415 AT5G03470";"A. thaliana";"GIM"
3.170232956251e-15;14;63;"Cell cycle phase transition ";"AT1G07270 AT2G29680 AT3G02860 AT3G12280 AT3G25100 AT3G48750 AT4G02070 AT5G41360 AT5G41370 AT5G66130 AT1G22920 AT1G71230 AT5G14250 AT5G42970";"A. thaliana";"GIM"
3.170232956251e-15;8;9;"Protein K63-linked ubiquitination ";"AT1G16890 AT1G23260 AT1G70660 AT1G78870 AT2G36060 AT3G52560 AT1G04510 AT2G33340";"A. thaliana";"GIM"
3.83568197049778e-15;77;3348;"Regulation of macromolecule metabolic process ";"AT1G02080 AT1G03190 AT1G04020 AT1G12400 AT1G13460 AT1G15920 AT1G18040 AT1G18340 AT1G55750 AT1G66750 AT1G73690 AT1G80780 AT2G19670 AT2G26990 AT2G31610 AT2G32070 AT3G02860 AT3G09880 AT3G18524 AT3G20020 AT3G21650 AT3G25100 AT3G26020 AT3G26030 AT3G48710 AT3G49830 AT3G53870 AT3G54930 AT3G57300 AT3G61420 AT4G02070 AT4G15415 AT4G17020 AT4G25540 AT4G29510 AT4G35620 AT5G03470 AT5G06830 AT5G07810 AT5G09920 AT5G10270 AT5G10960 AT5G25380 AT5G27620 AT5G35430 AT5G35530 AT5G41360 AT5G41370 AT5G47010 AT5G59180 AT5G63550 AT5G64960 AT5G65420 AT5G67630 AT3G12280 AT3G53230 AT5G18650 AT5G20850 AT1G02740 AT1G07370 AT2G16390 AT2G29570 AT2G38560 AT3G06480 AT3G51880 AT4G11920 AT4G22910 AT4G37280 AT5G13840 AT1G71230 AT2G24490 AT3G15150 AT4G16265 AT4G21710 AT4G26840 AT5G66130 AT1G09770";"A. thaliana";"GIM"
4.11793077751079e-15;10;20;"Mitotic recombination ";"AT1G03190 AT2G24490 AT2G31970 AT3G02920 AT3G18524 AT4G25540 AT5G20850 AT5G41360 AT5G41370 AT4G09140";"A. thaliana";"GIM"
4.11793077751079e-15;10;20;"Phosphorylation of RNA polymerase II C-terminal domain ";"AT1G12400 AT1G18340 AT1G55750 AT3G61420 AT4G17020 AT5G10270 AT5G27620 AT5G41360 AT5G41370 AT5G64960";"A. thaliana";"GIM"
5.79857382432886e-15;52;1661;"Organic substance catabolic process ";"AT1G14400 AT1G15920 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT1G80780 AT2G02760 AT2G25100 AT2G32070 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G09920 AT5G10960 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G35430 AT5G38470 AT5G46210 AT5G47010 AT5G59180 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G06480 AT3G11910 AT5G06600 AT5G26680 AT1G13460 AT1G71230 AT5G56280 AT2G26990";"A. thaliana";"GIM"
7.18195450144574e-15;50;1550;"Cellular catabolic process ";"AT1G14400 AT1G15920 AT1G16190 AT1G19750 AT1G23410 AT1G27840 AT1G65350 AT1G79650 AT1G80780 AT2G02760 AT2G25100 AT2G32070 AT2G36170 AT2G47110 AT3G02540 AT3G09790 AT3G09840 AT3G42830 AT3G52590 AT3G53230 AT3G62250 AT4G02890 AT4G05050 AT4G05320 AT4G05420 AT4G21100 AT5G03240 AT5G03340 AT5G09920 AT5G10960 AT5G14250 AT5G20570 AT5G20620 AT5G23540 AT5G35430 AT5G38470 AT5G46210 AT5G47010 AT5G59180 AT5G62540 AT1G16890 AT1G78870 AT5G18650 AT1G04860 AT3G06480 AT3G11910 AT5G06600 AT5G26680 AT1G13460 AT5G56280";"A. thaliana";"GIM"
7.27460095680578e-15;10;21;"Peptidyl-threonine phosphorylation ";"AT1G03930 AT1G04440 AT1G72710 AT2G19470 AT3G23340 AT4G14340 AT4G26100 AT5G43320 AT5G44100 AT5G57015";"A. thaliana";"GIM"
7.27460095680578e-15;10;21;"Peptidyl-threonine modification ";"AT1G03930 AT1G04440 AT1G72710 AT2G19470 AT3G23340 AT4G14340 AT4G26100 AT5G43320 AT5G44100 AT5G57015";"A. thaliana";"GIM"
7.27460095680578e-15;10;21;"DNA-dependent DNA replication maintenance of fidelity ";"AT1G08260 AT1G08840 AT2G27120 AT3G02860 AT3G18524 AT4G02070 AT4G25540 AT5G07810 AT5G63960 AT5G20850";"A. thaliana";"GIM"
1.00154810450952e-14;27;424;"Cell division ";"AT2G25880 AT4G32830 AT1G07270 AT1G08130 AT1G18040 AT1G66750 AT2G29680 AT2G45490 AT3G09840 AT3G19210 AT3G25100 AT3G48750 AT3G53230 AT3G54670 AT4G11920 AT4G22910 AT4G35620 AT5G03340 AT5G13840 AT5G25380 AT5G27620 AT5G65420 AT3G12280 AT1G08260 AT1G66740 AT5G22110 AT5G38110";"A. thaliana";"GIM"
2.20038353525205e-14;15;90;"Protein modification by small protein removal ";"AT1G04860 AT1G22920 AT1G28120 AT1G71230 AT3G11910 AT5G06600 AT5G23540 AT3G61140 AT4G14110 AT4G26430 AT5G56280 AT1G02090 AT2G26990 AT5G14250 AT5G42970";"A. thaliana";"GIM"
3.01825188581932e-14;43;1204;"Negative regulation of biological process ";"AT1G02080 AT1G04020 AT1G07270 AT1G15920 AT1G80780 AT2G24490 AT2G26990 AT2G29680 AT2G32070 AT3G02860 AT3G02920 AT3G12280 AT3G18524 AT3G25100 AT4G02070 AT4G17760 AT4G25540 AT5G07810 AT5G09920 AT5G10960 AT5G35430 AT5G47010 AT5G59180 AT5G66130 AT1G13460 AT3G21650 AT2G16390 AT3G06480 AT1G22920 AT1G71230 AT1G08260 AT1G66740 AT1G77470 AT2G38560 AT3G09840 AT3G15150 AT4G15415 AT4G16265 AT4G21710 AT4G26840 AT5G18650 AT5G38110 AT5G46210";"A. thaliana";"GIM"
4.13985267422321e-14;16;114;"Meiotic nuclear division ";"AT2G24490 AT2G45280 AT3G02920 AT4G25540 AT5G20850 AT5G41150 AT4G14970 AT2G06510 AT3G09880 AT5G03470 AT1G05180 AT3G12280 AT3G18524 AT3G48750 AT5G63920 AT5G64520";"A. thaliana";"GIM"
4.42391572760133e-14;28;491;"Peptidyl-amino acid modification ";"AT1G02740 AT1G03930 AT1G04020 AT1G04440 AT1G72710 AT2G19470 AT2G19670 AT2G32765 AT3G20020 AT3G23340 AT3G49830 AT3G57870 AT4G14340 AT4G26100 AT4G26840 AT4G29510 AT4G37280 AT5G43320 AT5G44100 AT5G55160 AT5G55856 AT5G57015 AT5G67630 AT2G45490 AT3G15150 AT2G25880 AT4G32830 AT2G16390";"A. thaliana";"GIM"
4.63195222332706e-14;72;3134;"Regulation of nitrogen compound metabolic process ";"AT1G02080 AT1G03190 AT1G04020 AT1G12400 AT1G13460 AT1G15920 AT1G18040 AT1G18340 AT1G55750 AT1G66750 AT1G73690 AT1G80780 AT2G19670 AT2G26990 AT2G31610 AT2G32070 AT3G02860 AT3G09880 AT3G18524 AT3G20020 AT3G21650 AT3G25100 AT3G26020 AT3G26030 AT3G48710 AT3G49830 AT3G53870 AT3G54930 AT3G57300 AT3G61420 AT4G02070 AT4G15415 AT4G17020 AT4G25540 AT4G29510 AT4G35620 AT5G03470 AT5G06830 AT5G07810 AT5G09920 AT5G10270 AT5G10960 AT5G25380 AT5G27620 AT5G35430 AT5G35530 AT5G41360 AT5G41370 AT5G59180 AT5G63550 AT5G64960 AT5G65420 AT5G67630 AT3G12280 AT3G53230 AT5G18650 AT5G20850 AT1G02740 AT1G07370 AT2G29570 AT2G38560 AT3G51880 AT4G11920 AT4G22910 AT4G37280 AT5G13840 AT1G71230 AT2G16390 AT3G15150 AT4G26840 AT5G66130 AT1G09770";"A. thaliana";"GIM"
